,op_unique_carrier,origin,dest,distance,month,value,crs_arr_hour,Numerical_Week,Weekday,meanOfGrouping,arr_delay
32897,DL,MSP,DEN,680.0,1,Patchy light snow,12,1,4,0.0,-29.455855065513482
32898,YX,MSP,DEN,680.0,1,Partly cloudy,12,1,5,0.0,-19.654388153093556
32899,YX,MSP,DEN,680.0,1,Partly cloudy,12,1,5,0.0,-19.654388153093556
32900,OO,MSP,DEN,680.0,1,Partly cloudy,12,1,6,0.0,-13.099281029857233
32901,OO,MSP,DEN,680.0,1,Partly cloudy,12,1,6,0.0,-13.099281029857233
32902,DL,MSP,DEN,680.0,1,Partly cloudy,12,1,6,0.0,-14.77997932878263
32903,DL,MSP,DEN,680.0,1,Partly cloudy,12,1,6,0.0,-14.77997932878263
32904,DL,MSP,LGA,1020.0,1,Partly cloudy,16,1,2,0.0,-14.214293070958902
32905,DL,MSP,LGA,1020.0,1,Partly cloudy,16,1,3,0.0,-12.200468017337155
32906,DL,MSP,LGA,1020.0,1,Patchy light snow,16,1,4,0.0,-14.48729105855547
32907,DL,MSP,LGA,1020.0,1,Partly cloudy,16,1,5,0.0,-17.802017972734134
32908,DL,MSP,LGA,1020.0,1,Partly cloudy,16,1,6,0.0,-19.967678071227716
32909,DL,MSP,ORD,334.0,1,Partly cloudy,11,1,2,18.714285714285715,16.266441095734237
32910,DL,MSP,ORD,334.0,1,Partly cloudy,11,1,2,18.714285714285715,16.266441095734237
32911,DL,MSP,ORD,334.0,1,Partly cloudy,11,1,2,18.714285714285715,16.266441095734237
32912,DL,MSP,ORD,334.0,1,Partly cloudy,11,1,2,18.714285714285715,16.266441095734237
32913,DL,MSP,ORD,334.0,1,Partly cloudy,11,1,2,18.714285714285715,16.266441095734237
32914,DL,MSP,ORD,334.0,1,Partly cloudy,11,1,2,18.714285714285715,16.266441095734237
32915,DL,MSP,ORD,334.0,1,Partly cloudy,11,1,2,18.714285714285715,16.266441095734237
32916,OO,MSP,ORD,334.0,1,Partly cloudy,11,1,3,18.714285714285715,17.675220524033953
32917,OO,MSP,ORD,334.0,1,Partly cloudy,11,1,3,18.714285714285715,17.675220524033953
32918,OO,MSP,ORD,334.0,1,Partly cloudy,11,1,3,18.714285714285715,17.675220524033953
32919,OO,MSP,ORD,334.0,1,Partly cloudy,11,1,3,18.714285714285715,17.675220524033953
32920,OO,MSP,ORD,334.0,1,Partly cloudy,11,1,3,18.714285714285715,17.675220524033953
32921,OO,MSP,ORD,334.0,1,Partly cloudy,11,1,3,18.714285714285715,17.675220524033953
32922,OO,MSP,ORD,334.0,1,Partly cloudy,11,1,3,18.714285714285715,17.675220524033953
32923,OO,MSP,ORD,334.0,1,Patchy light snow,11,1,4,18.714285714285715,6.658329159187379
32924,OO,MSP,ORD,334.0,1,Patchy light snow,11,1,4,18.714285714285715,6.658329159187379
32925,OO,MSP,ORD,334.0,1,Patchy light snow,11,1,4,18.714285714285715,6.658329159187379
32926,OO,MSP,ORD,334.0,1,Patchy light snow,11,1,4,18.714285714285715,6.658329159187379
32927,OO,MSP,ORD,334.0,1,Patchy light snow,11,1,4,18.714285714285715,6.658329159187379
32928,OO,MSP,ORD,334.0,1,Patchy light snow,11,1,4,18.714285714285715,6.658329159187379
32929,OO,MSP,ORD,334.0,1,Patchy light snow,11,1,4,18.714285714285715,6.658329159187379
32930,OO,MSP,ORD,334.0,1,Partly cloudy,11,1,5,18.714285714285715,20.294360011053804
32931,OO,MSP,ORD,334.0,1,Partly cloudy,11,1,5,18.714285714285715,20.294360011053804
32932,OO,MSP,ORD,334.0,1,Partly cloudy,11,1,5,18.714285714285715,20.294360011053804
32933,OO,MSP,ORD,334.0,1,Partly cloudy,11,1,5,18.714285714285715,20.294360011053804
32934,OO,MSP,ORD,334.0,1,Partly cloudy,11,1,5,18.714285714285715,20.294360011053804
32935,OO,MSP,ORD,334.0,1,Partly cloudy,11,1,5,18.714285714285715,20.294360011053804
32936,OO,MSP,ORD,334.0,1,Partly cloudy,11,1,5,18.714285714285715,20.294360011053804
32937,OO,MSP,ORD,334.0,1,Partly cloudy,11,1,6,18.714285714285715,23.680161697106797
32938,OO,MSP,ORD,334.0,1,Partly cloudy,11,1,6,18.714285714285715,23.680161697106797
32939,OO,MSP,ORD,334.0,1,Partly cloudy,11,1,6,18.714285714285715,23.680161697106797
32940,OO,MSP,ORD,334.0,1,Partly cloudy,11,1,6,18.714285714285715,23.680161697106797
32941,OO,MSP,ORD,334.0,1,Partly cloudy,11,1,6,18.714285714285715,23.680161697106797
32942,OO,MSP,ORD,334.0,1,Partly cloudy,11,1,6,18.714285714285715,23.680161697106797
32943,OO,MSP,ORD,334.0,1,Partly cloudy,11,1,6,18.714285714285715,23.680161697106797
32944,DL,MSP,GEG,1175.0,1,Partly cloudy,21,1,2,0.0,-15.962346700675159
32945,DL,MSP,GEG,1175.0,1,Partly cloudy,21,1,5,0.0,-15.595156357007873
32946,DL,MSP,GEG,1175.0,1,Partly cloudy,21,1,6,0.0,-11.5173477082055
32947,DL,MSP,PHX,1276.0,1,Partly cloudy,11,1,2,0.0,-11.381761179120014
32948,DL,MSP,PHX,1276.0,1,Partly cloudy,11,1,2,0.0,-11.381761179120014
32949,DL,MSP,PHX,1276.0,1,Partly cloudy,11,1,3,0.0,-17.49341349221579
32950,DL,MSP,PHX,1276.0,1,Partly cloudy,11,1,3,0.0,-17.49341349221579
32951,WN,MSP,PHX,1276.0,1,Partly cloudy,11,1,3,0.0,-15.410756060001626
32952,WN,MSP,PHX,1276.0,1,Partly cloudy,11,1,3,0.0,-15.410756060001626
32953,WN,MSP,PHX,1276.0,1,Patchy light snow,11,1,4,0.0,-18.592993945819938
32954,WN,MSP,PHX,1276.0,1,Patchy light snow,11,1,4,0.0,-18.592993945819938
32955,DL,MSP,PHX,1276.0,1,Patchy light snow,11,1,4,0.0,-19.951753793527246
32956,DL,MSP,PHX,1276.0,1,Patchy light snow,11,1,4,0.0,-19.951753793527246
32957,DL,MSP,PHX,1276.0,1,Partly cloudy,11,1,5,0.0,-12.14395292456896
32958,DL,MSP,PHX,1276.0,1,Partly cloudy,11,1,5,0.0,-12.14395292456896
32959,DL,MSP,PHX,1276.0,1,Partly cloudy,11,1,6,0.0,-13.979291459946452
32960,DL,MSP,PHX,1276.0,1,Partly cloudy,11,1,6,0.0,-13.979291459946452
32961,DL,MSP,FLL,1487.0,1,Partly cloudy,12,1,2,0.0,-17.296109645076253
32962,DL,MSP,FLL,1487.0,1,Partly cloudy,12,1,2,0.0,-17.296109645076253
32963,DL,MSP,FLL,1487.0,1,Partly cloudy,12,1,3,0.0,-15.039285105432066
32964,DL,MSP,FLL,1487.0,1,Partly cloudy,12,1,3,0.0,-15.039285105432066
32965,DL,MSP,FLL,1487.0,1,Patchy light snow,12,1,4,0.0,-16.85152265697894
32966,DL,MSP,FLL,1487.0,1,Patchy light snow,12,1,4,0.0,-16.85152265697894
32967,DL,MSP,FLL,1487.0,1,Partly cloudy,12,1,5,0.0,-16.12154253115717
32968,DL,MSP,FLL,1487.0,1,Partly cloudy,12,1,5,0.0,-16.12154253115717
32969,DL,MSP,FLL,1487.0,1,Partly cloudy,12,1,6,0.0,-15.09813487924639
32970,DL,MSP,FLL,1487.0,1,Partly cloudy,12,1,6,0.0,-15.09813487924639
32971,DL,MSP,DFW,852.0,1,Partly cloudy,22,1,2,0.0,-14.595918124747676
32972,DL,MSP,DFW,852.0,1,Partly cloudy,22,1,2,0.0,-14.595918124747676
32973,DL,MSP,DFW,852.0,1,Partly cloudy,22,1,2,0.0,-14.595918124747676
32974,DL,MSP,DFW,852.0,1,Partly cloudy,22,1,2,0.0,-14.595918124747676
32975,DL,MSP,DFW,852.0,1,Partly cloudy,22,1,2,0.0,-14.595918124747676
32976,DL,MSP,DFW,852.0,1,Partly cloudy,22,1,3,0.0,-26.280152109981508
32977,DL,MSP,DFW,852.0,1,Partly cloudy,22,1,3,0.0,-26.280152109981508
32978,DL,MSP,DFW,852.0,1,Partly cloudy,22,1,3,0.0,-26.280152109981508
32979,DL,MSP,DFW,852.0,1,Partly cloudy,22,1,3,0.0,-26.280152109981508
32980,DL,MSP,DFW,852.0,1,Partly cloudy,22,1,3,0.0,-26.280152109981508
32981,DL,MSP,DFW,852.0,1,Patchy light snow,22,1,4,0.0,-36.32273525641456
32982,DL,MSP,DFW,852.0,1,Patchy light snow,22,1,4,0.0,-36.32273525641456
32983,DL,MSP,DFW,852.0,1,Patchy light snow,22,1,4,0.0,-36.32273525641456
32984,DL,MSP,DFW,852.0,1,Patchy light snow,22,1,4,0.0,-36.32273525641456
32985,DL,MSP,DFW,852.0,1,Patchy light snow,22,1,4,0.0,-36.32273525641456
32986,DL,MSP,DFW,852.0,1,Partly cloudy,22,1,5,0.0,-22.773153466738567
32987,DL,MSP,DFW,852.0,1,Partly cloudy,22,1,5,0.0,-22.773153466738567
32988,DL,MSP,DFW,852.0,1,Partly cloudy,22,1,5,0.0,-22.773153466738567
32989,DL,MSP,DFW,852.0,1,Partly cloudy,22,1,5,0.0,-22.773153466738567
32990,DL,MSP,DFW,852.0,1,Partly cloudy,22,1,5,0.0,-22.773153466738567
32991,DL,MSP,DFW,852.0,1,Partly cloudy,22,1,6,0.0,-21.88766733996628
32992,DL,MSP,DFW,852.0,1,Partly cloudy,22,1,6,0.0,-21.88766733996628
32993,DL,MSP,DFW,852.0,1,Partly cloudy,22,1,6,0.0,-21.88766733996628
32994,DL,MSP,DFW,852.0,1,Partly cloudy,22,1,6,0.0,-21.88766733996628
32995,DL,MSP,DFW,852.0,1,Partly cloudy,22,1,6,0.0,-21.88766733996628
32996,DL,MSP,JFK,1029.0,1,Partly cloudy,10,1,2,0.0,-14.61274009884406
32997,DL,MSP,JFK,1029.0,1,Partly cloudy,10,1,3,0.0,-11.223328652314168
32998,DL,MSP,JFK,1029.0,1,Patchy light snow,10,1,4,0.0,-13.526530633014065
32999,DL,MSP,JFK,1029.0,1,Partly cloudy,10,1,5,0.0,-13.764896974056956
33000,DL,MSP,JFK,1029.0,1,Partly cloudy,10,1,6,0.0,-17.232333096258557
33001,YX,MSP,EWR,1008.0,1,Partly cloudy,19,1,2,38.333333333333336,36.044035082046086
33002,YX,MSP,EWR,1008.0,1,Partly cloudy,19,1,2,38.333333333333336,36.044035082046086
33003,YX,MSP,EWR,1008.0,1,Partly cloudy,19,1,2,38.333333333333336,36.044035082046086
33004,YX,MSP,EWR,1008.0,1,Partly cloudy,19,1,3,38.333333333333336,36.96473465401177
33005,YX,MSP,EWR,1008.0,1,Partly cloudy,19,1,3,38.333333333333336,36.96473465401177
33006,YX,MSP,EWR,1008.0,1,Partly cloudy,19,1,3,38.333333333333336,36.96473465401177
33007,YX,MSP,EWR,1008.0,1,Patchy light snow,19,1,4,38.333333333333336,35.19068886151792
33008,YX,MSP,EWR,1008.0,1,Patchy light snow,19,1,4,38.333333333333336,35.19068886151792
33009,YX,MSP,EWR,1008.0,1,Patchy light snow,19,1,4,38.333333333333336,35.19068886151792
33010,YX,MSP,EWR,1008.0,1,Partly cloudy,19,1,5,38.333333333333336,20.948743265777495
33011,YX,MSP,EWR,1008.0,1,Partly cloudy,19,1,5,38.333333333333336,20.948743265777495
33012,YX,MSP,EWR,1008.0,1,Partly cloudy,19,1,5,38.333333333333336,20.948743265777495
33013,YX,MSP,EWR,1008.0,1,Partly cloudy,19,1,6,38.333333333333336,24.438131575175653
33014,YX,MSP,EWR,1008.0,1,Partly cloudy,19,1,6,38.333333333333336,24.438131575175653
33015,YX,MSP,EWR,1008.0,1,Partly cloudy,19,1,6,38.333333333333336,24.438131575175653
33016,WN,MSP,BWI,936.0,1,Partly cloudy,21,1,2,0.0,-11.794904835184154
33017,WN,MSP,BWI,936.0,1,Partly cloudy,21,1,6,0.0,2.7488435040779717
33018,WN,MSP,BWI,936.0,1,Partly cloudy,10,1,2,0.0,-10.994621878016783
33019,WN,MSP,BWI,936.0,1,Partly cloudy,10,1,6,0.0,0.2271625679555602
33020,WN,MSP,DEN,680.0,1,Partly cloudy,20,1,2,0.0,-9.814449177456188
33021,WN,MSP,DEN,680.0,1,Partly cloudy,11,1,2,0.0,-9.989866669789947
33022,WN,MSP,DEN,680.0,1,Partly cloudy,11,1,2,0.0,-9.989866669789947
33023,DL,MSP,DEN,680.0,1,Partly cloudy,11,1,3,0.0,-29.532507191229076
33024,DL,MSP,DEN,680.0,1,Partly cloudy,11,1,3,0.0,-29.532507191229076
33025,DL,MSP,DEN,680.0,1,Patchy light snow,11,1,4,0.0,-30.196337901796138
33026,DL,MSP,DEN,680.0,1,Patchy light snow,11,1,4,0.0,-30.196337901796138
33027,DL,MSP,DEN,680.0,1,Partly cloudy,11,1,5,0.0,-17.30894859017749
33028,DL,MSP,DEN,680.0,1,Partly cloudy,11,1,5,0.0,-17.30894859017749
33029,DL,MSP,DEN,680.0,1,Partly cloudy,11,1,6,0.0,-15.520462165065283
33030,DL,MSP,DEN,680.0,1,Partly cloudy,11,1,6,0.0,-15.520462165065283
33031,WN,MSP,MDW,349.0,1,Partly cloudy,21,1,2,18.0,16.52021297986989
33032,WN,MSP,MDW,349.0,1,Partly cloudy,21,1,2,18.0,16.52021297986989
33033,WN,MSP,MDW,349.0,1,Partly cloudy,21,1,2,18.0,16.52021297986989
33034,WN,MSP,MDW,349.0,1,Partly cloudy,21,1,3,18.0,16.71076241436996
33035,WN,MSP,MDW,349.0,1,Partly cloudy,21,1,3,18.0,16.71076241436996
33036,WN,MSP,MDW,349.0,1,Partly cloudy,21,1,3,18.0,16.71076241436996
33037,WN,MSP,MDW,349.0,1,Patchy light snow,21,1,4,18.0,15.859341868988812
33038,WN,MSP,MDW,349.0,1,Patchy light snow,21,1,4,18.0,15.859341868988812
33039,WN,MSP,MDW,349.0,1,Patchy light snow,21,1,4,18.0,15.859341868988812
33040,WN,MSP,MDW,349.0,1,Partly cloudy,21,1,6,18.0,16.52106184455429
33041,WN,MSP,MDW,349.0,1,Partly cloudy,21,1,6,18.0,16.52106184455429
33042,WN,MSP,MDW,349.0,1,Partly cloudy,21,1,6,18.0,16.52106184455429
33043,WN,MSP,MDW,349.0,1,Partly cloudy,16,1,2,0.0,-10.951769585407563
33044,OO,MSP,MDW,349.0,1,Partly cloudy,16,1,3,0.0,-17.877929867256796
33045,OO,MSP,MDW,349.0,1,Patchy light snow,16,1,4,0.0,-18.887173388343797
33046,OO,MSP,MDW,349.0,1,Partly cloudy,16,1,5,0.0,-21.348745288660936
33047,OO,MSP,MDW,349.0,1,Partly cloudy,16,1,6,0.0,-15.759257212140584
33048,WN,MSP,PHX,1276.0,1,Partly cloudy,20,1,2,16.285714285714285,16.22478440623259
33049,WN,MSP,PHX,1276.0,1,Partly cloudy,20,1,2,16.285714285714285,16.22478440623259
33050,WN,MSP,PHX,1276.0,1,Partly cloudy,20,1,2,16.285714285714285,16.22478440623259
33051,WN,MSP,PHX,1276.0,1,Partly cloudy,20,1,2,16.285714285714285,16.22478440623259
33052,WN,MSP,PHX,1276.0,1,Partly cloudy,20,1,2,16.285714285714285,16.22478440623259
33053,WN,MSP,PHX,1276.0,1,Partly cloudy,20,1,2,16.285714285714285,16.22478440623259
33054,WN,MSP,PHX,1276.0,1,Partly cloudy,20,1,2,16.285714285714285,16.22478440623259
33055,AA,MSP,PHX,1276.0,1,Partly cloudy,20,1,2,16.285714285714285,15.991824837028544
33056,AA,MSP,PHX,1276.0,1,Partly cloudy,20,1,2,16.285714285714285,15.991824837028544
33057,AA,MSP,PHX,1276.0,1,Partly cloudy,20,1,2,16.285714285714285,15.991824837028544
33058,AA,MSP,PHX,1276.0,1,Partly cloudy,20,1,2,16.285714285714285,15.991824837028544
33059,AA,MSP,PHX,1276.0,1,Partly cloudy,20,1,2,16.285714285714285,15.991824837028544
33060,AA,MSP,PHX,1276.0,1,Partly cloudy,20,1,2,16.285714285714285,15.991824837028544
33061,AA,MSP,PHX,1276.0,1,Partly cloudy,20,1,2,16.285714285714285,15.991824837028544
33062,AA,MSP,PHX,1276.0,1,Partly cloudy,20,1,3,16.285714285714285,15.691129041437014
33063,AA,MSP,PHX,1276.0,1,Partly cloudy,20,1,3,16.285714285714285,15.691129041437014
33064,AA,MSP,PHX,1276.0,1,Partly cloudy,20,1,3,16.285714285714285,15.691129041437014
33065,AA,MSP,PHX,1276.0,1,Partly cloudy,20,1,3,16.285714285714285,15.691129041437014
33066,AA,MSP,PHX,1276.0,1,Partly cloudy,20,1,3,16.285714285714285,15.691129041437014
33067,AA,MSP,PHX,1276.0,1,Partly cloudy,20,1,3,16.285714285714285,15.691129041437014
33068,AA,MSP,PHX,1276.0,1,Partly cloudy,20,1,3,16.285714285714285,15.691129041437014
33069,DL,MSP,PHX,1276.0,1,Partly cloudy,20,1,3,16.285714285714285,10.637675612293819
33070,DL,MSP,PHX,1276.0,1,Partly cloudy,20,1,3,16.285714285714285,10.637675612293819
33071,DL,MSP,PHX,1276.0,1,Partly cloudy,20,1,3,16.285714285714285,10.637675612293819
33072,DL,MSP,PHX,1276.0,1,Partly cloudy,20,1,3,16.285714285714285,10.637675612293819
33073,DL,MSP,PHX,1276.0,1,Partly cloudy,20,1,3,16.285714285714285,10.637675612293819
33074,DL,MSP,PHX,1276.0,1,Partly cloudy,20,1,3,16.285714285714285,10.637675612293819
33075,DL,MSP,PHX,1276.0,1,Partly cloudy,20,1,3,16.285714285714285,10.637675612293819
33076,AA,MSP,PHX,1276.0,1,Patchy light snow,20,1,4,16.285714285714285,17.21100708103475
33077,AA,MSP,PHX,1276.0,1,Patchy light snow,20,1,4,16.285714285714285,17.21100708103475
33078,AA,MSP,PHX,1276.0,1,Patchy light snow,20,1,4,16.285714285714285,17.21100708103475
33079,AA,MSP,PHX,1276.0,1,Patchy light snow,20,1,4,16.285714285714285,17.21100708103475
33080,AA,MSP,PHX,1276.0,1,Patchy light snow,20,1,4,16.285714285714285,17.21100708103475
33081,AA,MSP,PHX,1276.0,1,Patchy light snow,20,1,4,16.285714285714285,17.21100708103475
33082,AA,MSP,PHX,1276.0,1,Patchy light snow,20,1,4,16.285714285714285,17.21100708103475
33083,DL,MSP,PHX,1276.0,1,Patchy light snow,20,1,4,16.285714285714285,10.656051721977143
33084,DL,MSP,PHX,1276.0,1,Patchy light snow,20,1,4,16.285714285714285,10.656051721977143
33085,DL,MSP,PHX,1276.0,1,Patchy light snow,20,1,4,16.285714285714285,10.656051721977143
33086,DL,MSP,PHX,1276.0,1,Patchy light snow,20,1,4,16.285714285714285,10.656051721977143
33087,DL,MSP,PHX,1276.0,1,Patchy light snow,20,1,4,16.285714285714285,10.656051721977143
33088,DL,MSP,PHX,1276.0,1,Patchy light snow,20,1,4,16.285714285714285,10.656051721977143
33089,DL,MSP,PHX,1276.0,1,Patchy light snow,20,1,4,16.285714285714285,10.656051721977143
33090,AA,MSP,PHX,1276.0,1,Partly cloudy,20,1,5,16.285714285714285,16.590563602064094
33091,AA,MSP,PHX,1276.0,1,Partly cloudy,20,1,5,16.285714285714285,16.590563602064094
33092,AA,MSP,PHX,1276.0,1,Partly cloudy,20,1,5,16.285714285714285,16.590563602064094
33093,AA,MSP,PHX,1276.0,1,Partly cloudy,20,1,5,16.285714285714285,16.590563602064094
33094,AA,MSP,PHX,1276.0,1,Partly cloudy,20,1,5,16.285714285714285,16.590563602064094
33095,AA,MSP,PHX,1276.0,1,Partly cloudy,20,1,5,16.285714285714285,16.590563602064094
33096,AA,MSP,PHX,1276.0,1,Partly cloudy,20,1,5,16.285714285714285,16.590563602064094
33097,DL,MSP,PHX,1276.0,1,Partly cloudy,20,1,5,16.285714285714285,12.430881774344696
33098,DL,MSP,PHX,1276.0,1,Partly cloudy,20,1,5,16.285714285714285,12.430881774344696
33099,DL,MSP,PHX,1276.0,1,Partly cloudy,20,1,5,16.285714285714285,12.430881774344696
33100,DL,MSP,PHX,1276.0,1,Partly cloudy,20,1,5,16.285714285714285,12.430881774344696
33101,DL,MSP,PHX,1276.0,1,Partly cloudy,20,1,5,16.285714285714285,12.430881774344696
33102,DL,MSP,PHX,1276.0,1,Partly cloudy,20,1,5,16.285714285714285,12.430881774344696
33103,DL,MSP,PHX,1276.0,1,Partly cloudy,20,1,5,16.285714285714285,12.430881774344696
33104,AA,MSP,PHX,1276.0,1,Partly cloudy,20,1,6,16.285714285714285,21.33085245884435
33105,AA,MSP,PHX,1276.0,1,Partly cloudy,20,1,6,16.285714285714285,21.33085245884435
33106,AA,MSP,PHX,1276.0,1,Partly cloudy,20,1,6,16.285714285714285,21.33085245884435
33107,AA,MSP,PHX,1276.0,1,Partly cloudy,20,1,6,16.285714285714285,21.33085245884435
33108,AA,MSP,PHX,1276.0,1,Partly cloudy,20,1,6,16.285714285714285,21.33085245884435
33109,AA,MSP,PHX,1276.0,1,Partly cloudy,20,1,6,16.285714285714285,21.33085245884435
33110,AA,MSP,PHX,1276.0,1,Partly cloudy,20,1,6,16.285714285714285,21.33085245884435
33111,DL,MSP,PHX,1276.0,1,Partly cloudy,20,1,6,16.285714285714285,15.11439591849947
33112,DL,MSP,PHX,1276.0,1,Partly cloudy,20,1,6,16.285714285714285,15.11439591849947
33113,DL,MSP,PHX,1276.0,1,Partly cloudy,20,1,6,16.285714285714285,15.11439591849947
33114,DL,MSP,PHX,1276.0,1,Partly cloudy,20,1,6,16.285714285714285,15.11439591849947
33115,DL,MSP,PHX,1276.0,1,Partly cloudy,20,1,6,16.285714285714285,15.11439591849947
33116,DL,MSP,PHX,1276.0,1,Partly cloudy,20,1,6,16.285714285714285,15.11439591849947
33117,DL,MSP,PHX,1276.0,1,Partly cloudy,20,1,6,16.285714285714285,15.11439591849947
33118,WN,MSP,PHX,1276.0,1,Partly cloudy,20,1,6,16.285714285714285,20.40080891684669
33119,WN,MSP,PHX,1276.0,1,Partly cloudy,20,1,6,16.285714285714285,20.40080891684669
33120,WN,MSP,PHX,1276.0,1,Partly cloudy,20,1,6,16.285714285714285,20.40080891684669
33121,WN,MSP,PHX,1276.0,1,Partly cloudy,20,1,6,16.285714285714285,20.40080891684669
33122,WN,MSP,PHX,1276.0,1,Partly cloudy,20,1,6,16.285714285714285,20.40080891684669
33123,WN,MSP,PHX,1276.0,1,Partly cloudy,20,1,6,16.285714285714285,20.40080891684669
33124,WN,MSP,PHX,1276.0,1,Partly cloudy,20,1,6,16.285714285714285,20.40080891684669
33125,MQ,MSP,ORD,334.0,1,Partly cloudy,21,1,2,56.0,57.060863203989065
33126,MQ,MSP,ORD,334.0,1,Partly cloudy,21,1,2,56.0,57.060863203989065
33127,MQ,MSP,ORD,334.0,1,Partly cloudy,21,1,2,56.0,57.060863203989065
33128,MQ,MSP,ORD,334.0,1,Partly cloudy,21,1,2,56.0,57.060863203989065
33129,MQ,MSP,ORD,334.0,1,Partly cloudy,21,1,3,56.0,46.42219453323359
33130,MQ,MSP,ORD,334.0,1,Partly cloudy,21,1,3,56.0,46.42219453323359
33131,MQ,MSP,ORD,334.0,1,Partly cloudy,21,1,3,56.0,46.42219453323359
33132,MQ,MSP,ORD,334.0,1,Partly cloudy,21,1,3,56.0,46.42219453323359
33133,MQ,MSP,ORD,334.0,1,Patchy light snow,21,1,4,56.0,50.28623232431634
33134,MQ,MSP,ORD,334.0,1,Patchy light snow,21,1,4,56.0,50.28623232431634
33135,MQ,MSP,ORD,334.0,1,Patchy light snow,21,1,4,56.0,50.28623232431634
33136,MQ,MSP,ORD,334.0,1,Patchy light snow,21,1,4,56.0,50.28623232431634
33137,MQ,MSP,ORD,334.0,1,Partly cloudy,21,1,6,56.0,62.25487938738801
33138,MQ,MSP,ORD,334.0,1,Partly cloudy,21,1,6,56.0,62.25487938738801
33139,MQ,MSP,ORD,334.0,1,Partly cloudy,21,1,6,56.0,62.25487938738801
33140,MQ,MSP,ORD,334.0,1,Partly cloudy,21,1,6,56.0,62.25487938738801
33141,YX,MSP,LGA,1020.0,1,Partly cloudy,20,1,2,0.0,-14.617776533377185
33142,YX,MSP,LGA,1020.0,1,Partly cloudy,20,1,3,0.0,-6.624606464539132
33143,YX,MSP,LGA,1020.0,1,Patchy light snow,20,1,4,0.0,-7.6538607719562615
33144,YX,MSP,LGA,1020.0,1,Partly cloudy,20,1,6,0.0,-22.615920137012274
33145,9E,MSP,DSM,232.0,1,Partly cloudy,21,1,2,0.0,-8.27057022211016
33146,9E,MSP,DSM,232.0,1,Partly cloudy,21,1,2,0.0,-8.27057022211016
33147,9E,MSP,DSM,232.0,1,Partly cloudy,21,1,2,0.0,-8.27057022211016
33148,9E,MSP,DSM,232.0,1,Partly cloudy,21,1,2,0.0,-8.27057022211016
33149,9E,MSP,DSM,232.0,1,Partly cloudy,21,1,3,0.0,-21.847677484567985
33150,9E,MSP,DSM,232.0,1,Partly cloudy,21,1,3,0.0,-21.847677484567985
33151,9E,MSP,DSM,232.0,1,Partly cloudy,21,1,3,0.0,-21.847677484567985
33152,9E,MSP,DSM,232.0,1,Partly cloudy,21,1,3,0.0,-21.847677484567985
33153,9E,MSP,DSM,232.0,1,Patchy light snow,21,1,4,0.0,-27.363943961366413
33154,9E,MSP,DSM,232.0,1,Patchy light snow,21,1,4,0.0,-27.363943961366413
33155,9E,MSP,DSM,232.0,1,Patchy light snow,21,1,4,0.0,-27.363943961366413
33156,9E,MSP,DSM,232.0,1,Patchy light snow,21,1,4,0.0,-27.363943961366413
33157,9E,MSP,DSM,232.0,1,Partly cloudy,21,1,6,0.0,-14.920961342285283
33158,9E,MSP,DSM,232.0,1,Partly cloudy,21,1,6,0.0,-14.920961342285283
33159,9E,MSP,DSM,232.0,1,Partly cloudy,21,1,6,0.0,-14.920961342285283
33160,9E,MSP,DSM,232.0,1,Partly cloudy,21,1,6,0.0,-14.920961342285283
33161,9E,MSP,IND,503.0,1,Partly cloudy,11,1,2,0.0,-21.74488399904603
33162,9E,MSP,CVG,596.0,1,Partly cloudy,23,1,2,0.0,-14.102477498190412
33163,9E,MSP,CVG,596.0,1,Partly cloudy,23,1,2,0.0,-14.102477498190412
33164,9E,MSP,CVG,596.0,1,Partly cloudy,23,1,3,0.0,-32.777427056295366
33165,9E,MSP,CVG,596.0,1,Partly cloudy,23,1,3,0.0,-32.777427056295366
33166,9E,MSP,CVG,596.0,1,Patchy light snow,23,1,4,0.0,-33.73515031589645
33167,9E,MSP,CVG,596.0,1,Patchy light snow,23,1,4,0.0,-33.73515031589645
33168,9E,MSP,CVG,596.0,1,Partly cloudy,23,1,5,0.0,-30.246556297317895
33169,9E,MSP,CVG,596.0,1,Partly cloudy,23,1,5,0.0,-30.246556297317895
33170,9E,MSP,CVG,596.0,1,Partly cloudy,23,1,6,0.0,-27.01668221207769
33171,9E,MSP,CVG,596.0,1,Partly cloudy,23,1,6,0.0,-27.01668221207769
33172,9E,MSP,GRB,252.0,1,Partly cloudy,21,1,2,0.0,-16.495577713986762
33173,9E,MSP,GRB,252.0,1,Partly cloudy,21,1,2,0.0,-16.495577713986762
33174,9E,MSP,GRB,252.0,1,Partly cloudy,21,1,3,0.0,-16.93114135937192
33175,9E,MSP,GRB,252.0,1,Partly cloudy,21,1,3,0.0,-16.93114135937192
33176,9E,MSP,GRB,252.0,1,Patchy light snow,21,1,4,0.0,-17.861334796182582
33177,9E,MSP,GRB,252.0,1,Patchy light snow,21,1,4,0.0,-17.861334796182582
33178,9E,MSP,GRB,252.0,1,Partly cloudy,21,1,5,0.0,1.9923932716192232
33179,9E,MSP,GRB,252.0,1,Partly cloudy,21,1,5,0.0,1.9923932716192232
33180,OO,MSP,GRB,252.0,1,Partly cloudy,21,1,6,0.0,-14.380477389852965
33181,OO,MSP,GRB,252.0,1,Partly cloudy,21,1,6,0.0,-14.380477389852965
